Problem,Deliveries,Demand,Avg.Bags.Del,Time Window,Sol. Distance, Sol. Time,Sol. CostDel,Routes,Sol. Cost,Sol. Avg. Dels Route,Sol. Loading Factor
B-n52-k7,52,606,11.0,2,3410.2150661447813,5311.0,5.388110829602211,11,3265.19516273894,4,55.09090909090909
B-n52-k7,52,606,11.0,2,3317.961402307215,5755.0,5.51683413212862,11,3343.201484069944,4,55.09090909090909
B-n52-k7,52,606,11.0,2,3693.1326164335524,4695.0,8.757585010103508,24,5307.096516122726,2,25.25
B-n52-k7,52,606,11.0,2,3266.293560203246,5101.0,6.373525324329671,15,3862.35634654378,3,40.400000000000006
B-n52-k7,52,606,11.0,2,3262.0907908148397,5311.0,6.171393766543459,14,3739.864622525336,3,43.28571428571429
B-n52-k7,52,606,11.0,2,3262.7615731174938,5228.0,6.414757597450077,15,3887.3431040547466,3,40.400000000000006
B-n52-k7,52,606,11.0,2,3310.7209671955547,5264.0,6.165271209838085,14,3736.15435316188,3,43.28571428571429
B-n52-k7,52,606,11.0,2,3347.4554509231607,5259.0,6.17071334613533,14,3739.4522877580102,3,43.28571428571429
B-n52-k7,52,606,11.0,2,3735.0266054387744,5185.0,6.221118998079763,14,3769.9981128363365,3,43.28571428571429
B-n52-k7,52,606,11.0,2,3314.4350817646073,5084.0,6.647836476182277,16,4028.5889045664594,3,37.875
B-n52-k7,52,606,11.0,2,3201.2532228670934,5872.0,6.615423477022195,15,4008.94662707545,3,40.400000000000006
B-n52-k7,52,606,11.0,2,3842.924349294291,4735.0,7.175944140045267,18,4348.622148867432,2,33.666666666666664
B-n52-k7,52,606,11.0,2,3885.2535160524067,5153.0,5.968935084782395,13,3617.1746613781315,4,46.61538461538461
B-n52-k7,52,606,11.0,2,3871.9582926197745,5018.0,6.192440792469494,14,3752.6191202365135,3,43.28571428571429
B-n52-k7,52,606,11.0,2,3887.3214938780675,5128.0,5.961083522745436,13,3612.416614783734,4,46.61538461538461
B-n52-k7,52,606,11.0,2,3777.7458926639065,4809.0,7.187782622841052,18,4355.796269441677,2,33.666666666666664
0,1,2,3,4,5,6,7,8,9,
Grand front ,1,B-n52-k7.vrp,n,18,obj0Min,3465.7494628924997,obj0Max,4243.879947520777,obj1Min,4582.0,obj1Max,5855.0,obj2Min,6.19943623271555,obj2Max,8.395265937015564
B-n52-k7,52,606,11.0,1,3608.0154443930287,5571.0,7.94775215675575,20,4816.3378069939845,2,30.3
B-n52-k7,52,606,11.0,1,3804.1352664560504,5513.0,7.425220835272868,18,4499.683826175358,2,33.666666666666664
B-n52-k7,52,606,11.0,1,3954.967160952415,5084.0,8.395265937015564,22,5087.531157831432,2,27.545454545454547
B-n52-k7,52,606,11.0,1,3897.8316280399117,5133.0,7.317898185611667,18,4434.64630048067,2,33.666666666666664
B-n52-k7,52,606,11.0,1,3856.251478615578,5408.0,7.400629410887827,18,4484.781422998023,2,33.666666666666664
B-n52-k7,52,606,11.0,1,3761.9713681440003,5136.0,7.833911963816581,20,4747.350650072848,2,30.3
B-n52-k7,52,606,11.0,1,3912.459008042667,5404.0,7.139534164919128,17,4326.557703940992,3,35.647058823529406
B-n52-k7,52,606,11.0,1,3835.1887279762964,5567.0,7.1784110250383275,17,4350.117081173226,3,35.647058823529406
B-n52-k7,52,606,11.0,1,3850.1359067627923,5460.0,6.875356272427801,16,4166.465901091247,3,37.875
B-n52-k7,52,606,11.0,1,3690.9946111380045,5568.0,6.609647474427634,15,4005.4463695031463,3,40.400000000000006
B-n52-k7,52,606,11.0,1,4198.95631293781,4833.0,6.465145030715716,15,3917.877888613724,3,40.400000000000006
B-n52-k7,52,606,11.0,1,4039.8150173130225,4941.0,6.19943623271555,14,3756.8583570256233,3,43.28571428571429
B-n52-k7,52,606,11.0,1,3686.7608133978074,5632.0,6.629952170243471,15,4017.7510151675438,3,40.400000000000006
B-n52-k7,52,606,11.0,1,4243.879947520777,4608.0,6.940815105379425,17,4206.133953859931,3,35.647058823529406
B-n52-k7,52,606,11.0,1,4213.09379770048,4582.0,7.196917449391018,18,4361.331974330957,2,33.666666666666664
B-n52-k7,52,606,11.0,1,3639.9148869077644,5254.0,7.5786634352610704,19,4592.670041768209,2,31.894736842105264
B-n52-k7,52,606,11.0,1,3465.7494628924997,5855.0,6.660879021713568,15,4036.4926871584225,3,40.400000000000006
B-n52-k7,52,606,11.0,1,3768.300452932235,5834.0,6.441734575896157,14,3903.6911529930712,3,43.28571428571429
Front Sizes,B-n52-k7,18.0,30.0,11.0,8.0,4.0,10.0,10.0,12.0,5.0,1.0,8.0,1.0,2.0,3.0,
0,1,2,3,4,5,6,7,8,9,
Grand front ,14,B-n56-k7.vrp,n,6,obj0Min,2957.6642292123897,obj0Max,4408.0966296563965,obj1Min,1794.0,obj1Max,2763.0,obj2Min,3.2833560156977244,obj2Max,3.8311420567089507
B-n56-k7,56,616,11.0,14,2979.346213100118,2677.0,3.8311420567089507,9,2359.9835069327137,6,68.44444444444444
B-n56-k7,56,616,11.0,14,2957.6642292123897,2686.0,3.829945965613392,9,2359.2467148178494,6,68.44444444444444
B-n56-k7,56,616,11.0,14,3013.9836557640656,2763.0,3.3331754670850575,7,2053.2360877243955,8,88.0
B-n56-k7,56,616,11.0,14,3020.190138419727,2678.0,3.3067568931738767,7,2036.962246195108,8,88.0
B-n56-k7,56,616,11.0,14,3775.283497104114,2267.0,3.316734040846074,7,2043.1081691611814,8,88.0
B-n56-k7,56,616,11.0,14,4408.0966296563965,1794.0,3.2833560156977244,7,2022.5473056697983,8,88.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,13,B-n56-k7.vrp,n,2,obj0Min,2945.687079498889,obj0Max,4038.8520037567346,obj1Min,2479.0,obj1Max,2675.0,obj2Min,3.2916321238658606,obj2Max,3.4356261111031463
B-n56-k7,56,616,11.0,13,2945.687079498889,2675.0,3.2916321238658606,7,2027.64538830137,8,88.0
B-n56-k7,56,616,11.0,13,4038.8520037567346,2479.0,3.4356261111031463,7,2116.345684439538,8,88.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,12,B-n56-k7.vrp,n,6,obj0Min,3065.286775199658,obj0Max,3205.4939768929034,obj1Min,2779.0,obj1Max,2995.0,obj2Min,3.374744797559204,obj2Max,4.48014085744572
B-n56-k7,56,616,11.0,12,3205.4939768929034,2779.0,3.374744797559204,7,2078.84279529647,8,88.0
B-n56-k7,56,616,11.0,12,3197.63557720185,2836.0,3.391758705410092,7,2089.3233625326166,8,88.0
B-n56-k7,56,616,11.0,12,3191.959010217867,2821.0,3.652044162655017,8,2249.6592041954905,7,77.0
B-n56-k7,56,616,11.0,12,3083.476651167212,2975.0,4.48014085744572,11,2759.7667681865637,5,56.00000000000001
B-n56-k7,56,616,11.0,12,3083.927321119038,2832.0,3.6350965853424144,8,2239.2194965709273,7,77.0
B-n56-k7,56,616,11.0,12,3065.286775199658,2995.0,3.68447816996487,8,2269.63855269836,7,77.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,11,B-n56-k7.vrp,n,12,obj0Min,2694.0486919520777,obj0Max,4069.940669492646,obj1Min,2690.0,obj1Max,2999.0,obj2Min,3.336540476751344,obj2Max,5.390915092464924
B-n56-k7,56,616,11.0,11,4069.940669492646,2699.0,3.5129595102770126,7,2163.98305833064,8,88.0
B-n56-k7,56,616,11.0,11,4015.6446856409248,2690.0,3.765958487370111,8,2319.8304282199883,7,77.0
B-n56-k7,56,616,11.0,11,3100.0763562292977,2723.0,3.336540476751344,7,2055.308933678828,8,88.0
B-n56-k7,56,616,11.0,11,2923.296055671999,2999.0,3.392574088496143,7,2089.825638513624,8,88.0
B-n56-k7,56,616,11.0,11,2694.0486919520777,2728.0,5.390915092464924,15,3320.803696958393,3,41.06666666666667
B-n56-k7,56,616,11.0,11,2961.777344963869,2802.0,5.1995583593519035,14,3202.927949360773,4,44.0
B-n56-k7,56,616,11.0,11,2975.0259834443254,2758.0,3.5903864286736784,8,2211.678040062986,7,77.0
B-n56-k7,56,616,11.0,11,2994.9008709739346,2743.0,3.589291236857062,8,2211.0034019039504,7,77.0
B-n56-k7,56,616,11.0,11,3048.218001077886,2799.0,3.35136608137356,7,2064.441506126113,8,88.0
B-n56-k7,56,616,11.0,11,2969.440651433017,2843.0,3.350689214639063,7,2064.024556217663,8,88.0
B-n56-k7,56,616,11.0,11,2962.814776208683,2946.0,3.6491060532734023,8,2247.849328816416,7,77.0
B-n56-k7,56,616,11.0,11,2884.585811461325,2952.0,3.636195681722362,8,2239.896539940975,7,77.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,10,B-n56-k7.vrp,n,4,obj0Min,2985.063278666478,obj0Max,3121.936939868457,obj1Min,2864.0,obj1Max,3141.0,obj2Min,3.386471788903587,obj2Max,3.9361137445865655
B-n56-k7,56,616,11.0,10,3097.8296296181556,2931.0,3.9361137445865655,9,2424.6460666653243,6,68.44444444444444
B-n56-k7,56,616,11.0,10,3121.936939868457,2864.0,3.386471788903587,7,2086.0666219646096,8,88.0
B-n56-k7,56,616,11.0,10,3060.7301044842015,2949.0,3.6686776334815776,8,2259.905422224652,7,77.0
B-n56-k7,56,616,11.0,10,2985.063278666478,3141.0,3.71664351234412,8,2289.452403603978,7,77.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,9,B-n56-k7.vrp,n,3,obj0Min,2524.8639430279886,obj0Max,2626.6362485691566,obj1Min,2517.0,obj1Max,2710.0,obj2Min,3.1797344822769342,obj2Max,3.499883085292408
B-n56-k7,56,616,11.0,9,2626.6362485691566,2517.0,3.1797344822769342,7,1958.7164410825915,8,88.0
B-n56-k7,56,616,11.0,9,2524.8639430279886,2710.0,3.4893004567114847,8,2149.4090813342746,7,77.0
B-n56-k7,56,616,11.0,9,2623.316072992507,2685.0,3.499883085292408,8,2155.9279805401234,7,77.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,8,B-n56-k7.vrp,n,9,obj0Min,2740.3190200076956,obj0Max,3362.059824167141,obj1Min,3086.0,obj1Max,3666.0,obj2Min,3.5390775853150767,obj2Max,4.030146629651914
B-n56-k7,56,616,11.0,8,2795.6364312109054,3248.0,3.981638737746227,9,2452.689462451676,6,68.44444444444444
B-n56-k7,56,616,11.0,8,2962.162219883706,3292.0,3.761319772283106,8,2316.9729797263935,7,77.0
B-n56-k7,56,616,11.0,8,2990.103216959388,3666.0,3.621821552571832,7,2231.0420763842485,8,88.0
B-n56-k7,56,616,11.0,8,3202.984937470551,3367.0,3.565177333902686,7,2196.1492376840547,8,88.0
B-n56-k7,56,616,11.0,8,2740.3190200076956,3366.0,3.743209943735228,8,2305.8173253409004,7,77.0
B-n56-k7,56,616,11.0,8,3120.020072552823,3166.0,3.7503934228712343,8,2310.2423484886804,7,77.0
B-n56-k7,56,616,11.0,8,3327.9514860305912,3086.0,4.030146629651914,9,2482.570323865579,6,68.44444444444444
B-n56-k7,56,616,11.0,8,3362.059824167141,3092.0,3.7723392847849926,8,2323.7609994275554,7,77.0
B-n56-k7,56,616,11.0,8,3274.1178850776664,3245.0,3.5390775853150767,7,2180.071792554087,8,88.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,7,B-n56-k7.vrp,n,8,obj0Min,2959.1336592621237,obj0Max,3082.3685198692124,obj1Min,2939.0,obj1Max,3742.0,obj2Min,3.71897230192352,obj2Max,4.510848534534899
B-n56-k7,56,616,11.0,7,3082.3685198692124,2939.0,4.2020083065336005,10,2588.437116824698,5,61.6
B-n56-k7,56,616,11.0,7,3053.6982672948548,3087.0,4.510848534534899,11,2778.682697273498,5,56.00000000000001
B-n56-k7,56,616,11.0,7,3075.551605763023,3100.0,3.720518730315379,8,2291.8395378742734,7,77.0
B-n56-k7,56,616,11.0,7,3070.323609898801,2947.0,3.93608419213987,9,2424.6278623581597,6,68.44444444444444
B-n56-k7,56,616,11.0,7,3075.956734913577,3095.0,3.71897230192352,8,2290.8869379848884,7,77.0
B-n56-k7,56,616,11.0,7,3042.0447987027233,3133.0,3.7248688984549,8,2294.5192414482185,7,77.0
B-n56-k7,56,616,11.0,7,2994.199175444655,3416.0,3.807664453777637,8,2345.5213035270244,7,77.0
B-n56-k7,56,616,11.0,7,2959.1336592621237,3742.0,3.9068484385286824,8,2406.6186381336684,7,77.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,6,B-n56-k7.vrp,n,11,obj0Min,2910.700199381324,obj0Max,3423.2769560041615,obj1Min,3192.0,obj1Max,4124.0,obj2Min,3.9057198114488423,obj2Max,5.651062806519635
B-n56-k7,56,616,11.0,6,3423.2769560041615,3467.0,3.9057198114488423,8,2405.923403852487,7,77.0
B-n56-k7,56,616,11.0,6,3109.9446511537126,3275.0,5.3812719548457535,14,3314.8635241849843,4,44.0
B-n56-k7,56,616,11.0,6,3082.5187078298723,3302.0,5.651062806519635,15,3481.054688816095,3,41.06666666666667
B-n56-k7,56,616,11.0,6,3112.0884128802218,3318.0,4.3307051043944575,10,2667.714344306986,5,61.6
B-n56-k7,56,616,11.0,6,2910.700199381324,4124.0,4.820376498908466,11,2969.351923327615,5,56.00000000000001
B-n56-k7,56,616,11.0,6,3113.2351279695713,3259.0,4.045533295409806,9,2492.04850997244,6,68.44444444444444
B-n56-k7,56,616,11.0,6,3122.4234341026568,3192.0,4.291758996412356,10,2643.723541790011,5,61.6
B-n56-k7,56,616,11.0,6,3400.203409104122,3484.0,3.9068568163395816,8,2406.6237988651824,7,77.0
B-n56-k7,56,616,11.0,6,3010.7641276438485,3367.0,4.061135394373913,9,2501.6594029343305,6,68.44444444444444
B-n56-k7,56,616,11.0,6,2948.2195258779198,3691.0,4.154450786570969,9,2559.1416845277167,6,68.44444444444444
B-n56-k7,56,616,11.0,6,3076.2985698810025,3334.0,4.062868397201425,9,2502.7269326760775,6,68.44444444444444
0,1,2,3,4,5,6,7,8,9,
Grand front ,5,B-n56-k7.vrp,n,14,obj0Min,3131.286491282585,obj0Max,4057.320502611308,obj1Min,3474.0,obj1Max,4300.0,obj2Min,4.266384266412403,obj2Max,6.628902966706399
B-n56-k7,56,616,11.0,5,3139.5330570679243,4266.0,4.909943778696343,11,3024.525367676947,5,56.00000000000001
B-n56-k7,56,616,11.0,5,3373.4419496584646,3787.0,4.266384266412403,9,2628.0927081100403,6,68.44444444444444
B-n56-k7,56,616,11.0,5,3131.286491282585,4300.0,4.919416427727374,11,3030.3605194800625,5,56.00000000000001
B-n56-k7,56,616,11.0,5,3408.810143975878,3768.0,4.266933095527886,9,2628.430786845178,6,68.44444444444444
B-n56-k7,56,616,11.0,5,3148.807928812423,4032.0,4.835731376089372,11,2978.8105276710535,5,56.00000000000001
B-n56-k7,56,616,11.0,5,3238.9179625362567,3987.0,4.5720022753518545,10,2816.3534016167423,5,61.6
B-n56-k7,56,616,11.0,5,3218.4913045173053,3991.0,4.835655004267085,11,2978.763482628525,5,56.00000000000001
B-n56-k7,56,616,11.0,5,3237.7125093806058,3998.0,4.575344746099888,10,2818.412363597531,5,61.6
B-n56-k7,56,616,11.0,5,3388.0703204371075,3675.0,6.628902966706399,18,4083.4042274911417,3,34.22222222222222
B-n56-k7,56,616,11.0,5,3441.2889726417884,3767.0,6.402647418505015,17,3944.030809799089,3,36.23529411764706
B-n56-k7,56,616,11.0,5,3259.669880995301,3793.0,4.512956779344886,10,2779.98137607645,5,61.6
B-n56-k7,56,616,11.0,5,3888.729829525694,3694.0,4.866528230607965,11,2997.7813900545066,5,56.00000000000001
B-n56-k7,56,616,11.0,5,4057.320502611308,3738.0,4.646601459099875,10,2862.306498805523,5,61.6
B-n56-k7,56,616,11.0,5,3978.4936646028746,3474.0,5.610850257724897,14,3456.2837587585364,4,44.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,4,B-n56-k7.vrp,n,7,obj0Min,3052.0105660983277,obj0Max,3238.112464102879,obj1Min,3816.0,obj1Max,4947.0,obj2Min,4.523472659577982,obj2Max,6.0787097990803645
B-n56-k7,56,616,11.0,4,3217.7964371391677,3816.0,4.778704842768316,11,2943.6821831452826,5,56.00000000000001
B-n56-k7,56,616,11.0,4,3238.112464102879,3838.0,4.523472659577982,10,2786.459158300037,5,61.6
B-n56-k7,56,616,11.0,4,3139.3766323759446,4565.0,5.5394595227077685,13,3412.3070659879854,4,47.38461538461539
B-n56-k7,56,616,11.0,4,3112.3289106043358,4619.0,5.285620913215435,12,3255.9424825407077,4,51.33333333333333
B-n56-k7,56,616,11.0,4,3052.0105660983277,4637.0,6.0787097990803645,15,3744.4852362335046,3,41.06666666666667
B-n56-k7,56,616,11.0,4,3104.933039818094,4624.0,5.552073320874541,13,3420.077165658717,4,47.38461538461539
B-n56-k7,56,616,11.0,4,3067.511709361851,4947.0,5.916069594148274,14,3644.2988699953366,4,44.0
0,1,2,3,4,5,6,7,8,9,
Grand front ,3,B-n56-k7.vrp,n,17,obj0Min,3236.2125423028724,obj0Max,4707.394239206983,obj1Min,4238.0,obj1Max,5241.0,obj2Min,5.394431920964056,obj2Max,10.78035968934552
B-n56-k7,56,616,11.0,3,3658.2278274578775,4645.0,5.663981584111317,13,3489.0126558125717,4,47.38461538461539
B-n56-k7,56,616,11.0,3,3432.222763366314,4767.0,5.394431920964056,12,3322.9700633138586,4,51.33333333333333
B-n56-k7,56,616,11.0,3,3414.7342947653556,4856.0,7.549876481310952,20,4650.723912487547,2,30.8
B-n56-k7,56,616,11.0,3,3403.3907372275557,4967.0,8.11622843547991,22,4999.596716255624,2,28.000000000000004
B-n56-k7,56,616,11.0,3,3241.513236620061,4984.0,5.694897806306083,13,3508.057048684547,4,47.38461538461539
B-n56-k7,56,616,11.0,3,3581.627858014066,4713.0,5.671510486018906,13,3493.6504593876457,4,47.38461538461539
B-n56-k7,56,616,11.0,3,3236.2125423028724,5241.0,5.777332577028305,13,3558.836867449436,4,47.38461538461539
B-n56-k7,56,616,11.0,3,4658.987766126837,4238.0,10.78035968934552,32,6640.70156863684,1,19.25
B-n56-k7,56,616,11.0,3,4707.394239206983,4400.0,6.582410918810417,16,4054.7651259872173,3,38.5
B-n56-k7,56,616,11.0,3,4622.526035710845,4276.0,7.058499263276248,18,4348.035546178169,3,34.22222222222222
B-n56-k7,56,616,11.0,3,4624.698751370685,4303.0,6.8014444056986525,17,4189.68975391037,3,36.23529411764706
B-n56-k7,56,616,11.0,3,4564.059140660212,4281.0,7.315251492625396,19,4506.194919457244,2,32.421052631578945
B-n56-k7,56,616,11.0,3,3813.5666177493717,4369.0,9.06491443876084,26,5583.987294276677,2,23.692307692307693
B-n56-k7,56,616,11.0,3,4542.6427088790015,4637.0,6.095599345679941,14,3754.8891969388433,4,44.0
B-n56-k7,56,616,11.0,3,3652.077604409667,4657.0,5.932943311227161,14,3654.693079715931,4,44.0
B-n56-k7,56,616,11.0,3,3660.3869137881943,4406.0,6.119261800183797,15,3769.465268913219,3,41.06666666666667
B-n56-k7,56,616,11.0,3,3537.1448828443936,4613.0,7.227996674176614,19,4452.445951292794,2,32.421052631578945
0,1,2,3,4,5,6,7,8,9,
Grand front ,2,B-n56-k7.vrp,n,28,obj0Min,3280.192305732222,obj0Max,4381.907035071043,obj1Min,4075.0,obj1Max,6555.0,obj2Min,5.595966628932668,obj2Max,10.62519683607205
B-n56-k7,56,616,11.0,2,4381.907035071043,4226.0,6.464095979063818,16,3981.883123103312,3,38.5
B-n56-k7,56,616,11.0,2,3926.9019851800263,4453.0,5.652674565366985,13,3482.047532266063,4,47.38461538461539
B-n56-k7,56,616,11.0,2,3939.2646510810314,4279.0,6.1309966950916905,15,3776.693964176481,3,41.06666666666667
B-n56-k7,56,616,11.0,2,3795.311659393974,5226.0,5.612421208034245,12,3457.251464149095,4,51.33333333333333
B-n56-k7,56,616,11.0,2,3767.3819475701694,5128.0,6.3739994932884905,15,3926.3836878657103,3,41.06666666666667
B-n56-k7,56,616,11.0,2,3751.122444756419,5314.0,5.8988333214878255,13,3633.6813260365006,4,47.38461538461539
B-n56-k7,56,616,11.0,2,3747.3312325987445,5226.0,6.135775575022814,14,3779.6377542140535,4,44.0
B-n56-k7,56,616,11.0,2,3806.1149010472072,5169.0,5.595966628932668,12,3447.1154434225236,4,51.33333333333333
B-n56-k7,56,616,11.0,2,3776.1150972792157,5199.0,6.132476406463748,14,3777.6054663816685,4,44.0
B-n56-k7,56,616,11.0,2,3691.368205452106,5433.0,5.92612025980178,13,3650.4900800378964,4,47.38461538461539
B-n56-k7,56,616,11.0,2,3683.9297042176304,5348.0,6.163343791223154,14,3796.619775393463,4,44.0
B-n56-k7,56,616,11.0,2,3636.86912923114,5384.0,7.2310287144805905,18,4454.3136881200435,3,34.22222222222222
B-n56-k7,56,616,11.0,2,3701.23560698567,5244.0,6.6653320876904605,16,4105.844566017324,3,38.5
B-n56-k7,56,616,11.0,2,3457.0124116484617,6509.0,6.497192292472192,14,4002.2704521628702,4,44.0
B-n56-k7,56,616,11.0,2,3616.852914624403,5570.0,6.488915245147817,15,3997.171791011055,3,41.06666666666667
B-n56-k7,56,616,11.0,2,3843.5827390196273,4753.0,6.532953215041065,16,4024.299180465296,3,38.5
B-n56-k7,56,616,11.0,2,3325.0976538505183,6171.0,6.628630560877452,15,4083.2364255005104,3,41.06666666666667
B-n56-k7,56,616,11.0,2,3624.5709523351297,5438.0,6.447524028284433,15,3971.6748014232107,3,41.06666666666667
B-n56-k7,56,616,11.0,2,3433.4026486527637,5967.0,7.381669009565541,18,4547.108109892373,3,34.22222222222222
B-n56-k7,56,616,11.0,2,3280.192305732222,6555.0,7.277244317809529,17,4482.78249977067,3,36.23529411764706
B-n56-k7,56,616,11.0,2,3755.5180246102327,4799.0,6.531161702726294,16,4023.1956088793972,3,38.5
B-n56-k7,56,616,11.0,2,3498.669047134802,6143.0,6.652506945640864,15,4097.944278514772,3,41.06666666666667
B-n56-k7,56,616,11.0,2,3711.6008913210935,5220.0,7.191976143319104,18,4430.257304284568,3,34.22222222222222
B-n56-k7,56,616,11.0,2,3733.0234160038262,5117.0,7.162603473494233,18,4412.163739672447,3,34.22222222222222
B-n56-k7,56,616,11.0,2,3827.3957188166887,4075.0,6.575982628411611,17,4050.8052991015525,3,36.23529411764706
B-n56-k7,56,616,11.0,2,3450.645599659425,5616.0,6.738515479156091,16,4150.925535160152,3,38.5
B-n56-k7,56,616,11.0,2,3694.174705577022,4931.0,10.023406559338492,29,6174.418440552511,1,21.241379310344826
B-n56-k7,56,616,11.0,2,3683.087615558823,5151.0,10.62519683607205,31,6545.121251020382,1,19.870967741935484
0,1,2,3,4,5,6,7,8,9,
Grand front ,1,B-n56-k7.vrp,n,23,obj0Min,3427.5956905162257,obj0Max,4346.397543272852,obj1Min,4423.0,obj1Max,5624.0,obj2Min,6.984512772025426,obj2Max,10.248585247667084
B-n56-k7,56,616,11.0,1,3653.9323165380692,5106.0,7.942711170511289,21,4892.710081034954,2,29.333333333333332
B-n56-k7,56,616,11.0,1,4307.035137226532,4676.0,9.258316738726469,26,5703.1231110555045,2,23.692307692307693
B-n56-k7,56,616,11.0,1,3712.41624165949,5022.0,7.394079058886625,19,4554.752700274161,2,32.421052631578945
B-n56-k7,56,616,11.0,1,3677.827048306229,5344.0,7.492054812746475,19,4615.105764651828,2,32.421052631578945
B-n56-k7,56,616,11.0,1,3742.9986530319716,5000.0,7.658978640267437,20,4717.930842404741,2,30.8
B-n56-k7,56,616,11.0,1,3961.5271090537126,4982.0,7.428406934674163,19,4575.898671759284,2,32.421052631578945
B-n56-k7,56,616,11.0,1,3655.3955456568747,5383.0,7.766690387730283,20,4784.281278841854,2,30.8
B-n56-k7,56,616,11.0,1,4255.1302097361095,4747.0,9.537743887238838,27,5875.250234539124,2,22.814814814814817
B-n56-k7,56,616,11.0,1,3631.1559394950364,5187.0,7.9646838391573365,21,4906.2452449209195,2,29.333333333333332
B-n56-k7,56,616,11.0,1,3600.890017782632,4968.0,8.154065149481442,22,5022.904132080568,2,28.000000000000004
B-n56-k7,56,616,11.0,1,3660.2169328919354,4762.0,8.630917826539541,24,5316.645381148357,2,25.666666666666664
B-n56-k7,56,616,11.0,1,3644.124202353899,4872.0,8.131108005966567,22,5008.762531675406,2,28.000000000000004
B-n56-k7,56,616,11.0,1,3661.602952054245,5209.0,7.711375885373939,20,4750.207545390346,2,30.8
B-n56-k7,56,616,11.0,1,3729.4024258655663,4842.0,8.137565071146543,22,5012.740083826271,2,28.000000000000004
B-n56-k7,56,616,11.0,1,4086.4101622482817,4657.0,10.008944787310144,29,6165.509988983049,1,21.241379310344826
B-n56-k7,56,616,11.0,1,4029.4335264818096,4953.0,7.431889160062293,19,4578.043722598372,2,32.421052631578945
B-n56-k7,56,616,11.0,1,3784.0753555471047,5467.0,7.285936390582811,18,4488.136816599012,3,34.22222222222222
B-n56-k7,56,616,11.0,1,3784.7513024937393,5386.0,7.259766075311311,18,4472.015902391768,3,34.22222222222222
